Visit,Sub
26:53.1,
26:56.6,
26:56.7,
26:58.4,
26:58.6,27:56.0
26:58.9,
26:59.1,
26:59.4,
27:01.7,
27:02.1,
27:03.6,
27:03.9,
27:04.2,
27:05.3,
27:05.4,
27:06.4,
27:07.1,
27:08.7,
27:11.5,
27:11.6,
27:13.8,
27:15.3,
27:16.1,
27:16.9,
27:19.0,
27:20.5,
27:21.0,
27:22.2,27:39.1
27:24.0,
27:25.2,
27:25.6,
27:25.6,
27:25.7,
27:28.2,
27:28.8,
27:28.9,
27:29.3,
27:30.7,
27:30.8,
27:31.0,
27:31.1,
27:33.0,
27:33.5,
27:34.1,
27:36.9,
27:37.7,
27:38.5,
27:40.9,
27:41.5,
27:41.8,
27:42.4,
27:42.5,
27:43.9,
27:44.4,
27:44.6,
27:45.9,
27:45.9,
27:46.1,
27:46.4,
27:48.2,
27:48.5,
27:48.7,
27:48.8,
27:49.0,
27:49.2,
27:49.5,
27:50.6,
27:52.4,
27:54.2,
27:55.5,
27:56.3,
27:56.6,
27:58.3,
27:59.7,
28:00.3,
28:00.4,
28:01.7,
28:02.4,
28:03.9,
28:04.2,
28:06.8,
28:07.7,
28:09.8,
28:10.0,
28:12.2,
28:12.2,
28:13.1,
28:14.0,
28:15.0,
28:17.0,
28:19.1,
28:21.0,
28:21.6,
28:22.1,
28:22.3,
28:22.5,
28:24.8,
28:26.0,
28:26.5,
28:26.8,
28:27.2,
28:27.2,
28:27.8,
28:28.0,
28:28.3,
28:28.5,
28:29.8,
28:29.8,
28:31.0,
28:31.3,
28:32.8,
28:32.8,
28:33.7,
28:34.2,
28:35.3,
28:37.5,
28:39.4,
28:40.4,
28:41.6,
28:42.2,
28:42.5,
28:42.7,
28:42.9,
28:43.4,
28:43.8,
28:44.0,
28:44.0,
28:44.4,
28:44.9,
28:45.1,
28:45.2,
28:45.7,
28:46.2,
28:46.9,
28:47.4,
28:48.9,
28:49.6,
28:51.1,
28:51.7,
28:52.6,
28:57.4,
28:58.7,
28:59.0,
28:59.0,
29:01.2,
29:03.0,
29:03.2,
29:03.6,
29:04.5,
29:07.1,
29:07.4,
29:07.9,
29:08.3,
29:10.5,
29:10.7,
29:11.0,
29:12.8,29:37.7
29:13.7,
29:13.9,
29:17.2,
29:18.8,
29:19.2,
29:19.3,
29:19.3,
29:19.5,31:00.0
29:19.6,
29:22.1,
29:24.4,
29:25.4,
29:25.8,
29:26.1,
29:27.9,
29:29.9,
29:34.3,
29:35.1,
29:35.7,
29:38.8,
29:41.0,
29:41.1,
29:44.3,
29:44.8,
29:45.0,30:31.8
29:46.8,
29:48.3,32:36.3
29:48.7,
29:49.7,
29:49.8,
29:49.8,
29:49.8,
29:50.0,
29:50.1,30:41.9
29:50.1,
29:51.8,
29:52.1,
29:53.9,
29:54.9,
29:55.1,30:09.6
29:56.4,
30:00.1,
30:01.5,
30:02.0,
30:02.1,
30:02.2,
30:03.1,
30:03.7,
30:04.7,
30:07.4,
30:08.0,
30:08.1,
30:08.3,
30:10.4,
30:11.2,
30:11.3,
30:12.2,
30:12.5,
30:12.7,
30:12.8,
30:14.8,30:44.2
30:14.8,
30:15.1,
30:16.2,
30:16.3,
30:17.3,
30:18.3,
30:19.2,
30:20.6,
30:22.4,
30:23.4,
30:24.3,
30:26.9,
30:26.9,
30:27.7,
30:29.4,
30:29.7,
30:30.3,
30:33.0,
30:35.3,
30:36.7,
30:37.2,
30:38.0,
30:38.8,
30:40.5,
30:40.6,
30:41.8,
30:42.1,
30:45.8,
30:46.0,
30:46.0,
30:47.4,
30:48.0,
30:48.7,
30:49.5,
30:50.1,
30:52.9,
30:53.2,
30:53.4,
30:53.5,
30:53.5,
30:53.8,
30:55.1,
30:55.1,
30:55.2,
30:55.7,
30:57.3,
30:59.2,
30:59.9,
31:00.0,
31:00.2,
31:01.3,
31:01.5,
31:03.1,
31:04.7,
31:05.4,
31:07.5,
31:09.2,
31:09.3,
31:10.8,
31:11.8,
31:11.8,
31:12.0,
31:13.5,
31:19.8,
31:20.2,
31:21.4,
31:22.2,
31:24.7,
31:25.1,
31:25.1,
31:25.9,
31:26.2,
31:26.7,
31:28.5,
31:29.3,
31:29.5,
31:31.8,
31:33.0,
31:33.4,
31:34.9,
31:34.9,
31:35.0,
31:36.0,
31:36.3,
31:36.5,
31:36.7,
31:36.9,
31:37.5,
31:37.7,
31:40.9,
31:41.3,
31:42.0,
31:43.1,
31:45.2,
31:45.5,
31:46.1,
31:47.8,
31:48.2,
31:48.5,
31:48.7,
31:50.4,
31:50.6,
31:51.4,
31:51.7,
31:52.2,
31:54.3,
31:54.5,
31:54.7,
31:55.4,
31:55.5,
31:55.6,
31:56.4,
31:56.8,
31:57.4,
31:58.0,
31:58.8,
31:58.8,
32:02.0,
32:02.1,
32:03.8,
32:04.1,
32:05.5,
32:05.8,32:17.7
32:07.9,
32:08.7,
32:09.1,
32:11.8,
32:12.2,
32:12.4,
32:13.4,
32:13.4,
32:13.9,
32:13.9,
32:14.5,
32:16.2,
32:16.4,
32:17.0,
32:18.4,
32:19.7,
32:21.3,
32:21.6,
32:21.7,
32:22.1,
32:22.2,
32:23.4,
32:23.5,
32:23.7,
32:25.4,
32:27.0,
32:27.2,
32:28.4,
32:29.1,
32:30.8,
32:31.1,
32:31.6,
32:31.9,
32:32.1,
32:35.4,
32:35.7,
32:35.9,
32:38.0,
32:38.5,
32:39.8,
32:40.1,
32:43.3,34:03.1
32:44.3,
32:45.6,
32:46.4,
32:46.8,
32:48.1,
32:48.9,
32:49.7,
32:49.7,33:18.5
32:51.1,
32:51.6,
32:51.9,
32:53.1,
32:53.3,
32:54.7,
32:55.9,
32:56.2,
32:57.5,
32:59.1,
32:59.6,
33:00.1,
33:00.5,
33:01.5,
33:03.1,
33:03.2,
33:03.7,
33:03.7,
33:03.9,
33:04.2,
33:04.3,
33:04.7,
33:04.8,
33:05.1,
33:06.4,
33:07.2,
33:08.5,33:19.9
33:10.1,
33:10.3,
33:10.9,
33:11.2,
33:11.2,
33:12.5,
33:13.3,
33:15.6,
33:17.7,
33:20.0,
33:20.1,
33:20.7,
33:22.0,
33:23.6,
33:24.9,
33:25.2,
33:26.1,
33:26.6,
33:27.1,
33:27.1,
33:27.2,
33:28.9,
33:29.5,
33:29.7,
33:30.6,
33:30.7,
33:30.7,
33:31.1,
33:32.2,
33:33.7,
33:34.7,
33:35.1,
33:35.7,
33:36.1,
33:36.1,
33:36.8,
33:37.6,
33:39.2,
33:39.4,
33:39.7,
33:40.1,
33:42.3,
33:42.8,
33:44.2,
33:45.3,
33:46.0,
33:48.0,
33:48.4,
33:48.6,
33:48.8,
33:49.3,
33:49.8,
33:50.6,
33:52.8,
33:54.2,
33:55.1,
33:55.1,
33:55.9,
33:57.7,
33:58.5,
34:00.0,
34:02.2,
34:02.7,
34:03.0,
34:03.7,
34:05.5,
34:05.6,
34:05.8,
34:05.9,
34:06.3,
34:06.3,
34:06.6,
34:06.7,
34:07.0,
34:07.1,
34:09.0,
34:10.3,
34:12.7,
34:12.8,
34:13.7,
34:14.5,
34:15.0,
34:15.4,34:25.6
34:15.5,
34:15.8,
34:17.1,
34:18.6,
34:18.6,
34:18.7,
34:21.5,
34:22.0,
34:23.2,
34:23.2,
34:23.5,
34:24.3,
34:26.3,
34:26.6,
34:27.6,
34:28.4,
34:28.8,
34:29.1,
34:29.9,
34:30.8,
34:33.4,
34:33.8,
34:37.6,
34:38.4,
34:40.8,
34:41.9,34:50.6
34:42.5,
34:42.9,
34:43.4,
34:44.1,
34:44.3,
34:44.4,
34:45.1,
34:45.5,
34:46.2,
34:46.3,
34:46.5,
34:46.6,
34:46.7,34:57.7
34:46.7,
34:46.7,
34:46.9,
34:46.9,
34:49.4,
34:50.7,
34:51.6,
34:51.7,
34:52.7,
34:53.3,
34:55.7,
34:56.2,
34:58.7,
34:58.8,
34:58.9,
34:59.4,
35:00.6,
35:01.7,
35:02.6,
35:02.7,
35:03.6,
35:04.2,
35:04.5,
35:05.6,
35:06.3,
35:06.3,
35:08.1,
35:08.2,
35:08.3,
35:08.9,
35:09.1,
35:10.5,
35:10.7,
35:11.1,
35:11.2,
35:11.8,
35:12.1,
35:15.0,
35:16.5,
35:17.0,
35:17.6,
35:18.9,
35:21.8,
35:23.3,
35:23.8,
35:24.0,
35:24.4,
35:25.6,
35:25.8,
35:26.3,
35:27.6,
35:27.8,
35:28.3,
35:28.9,
35:29.2,
35:29.2,
35:29.3,
35:29.7,
35:31.5,35:46.2
35:33.2,
35:34.9,
35:36.9,
35:37.2,
35:37.7,
35:38.9,
35:39.0,
35:39.0,35:49.0
35:39.1,
35:40.3,
35:41.5,
35:41.9,
35:41.9,
35:42.1,
35:42.6,
35:43.2,
35:43.8,
35:43.9,
35:44.3,
35:45.8,36:00.4
35:46.8,
35:47.2,
35:48.1,
35:50.7,
35:52.3,
35:52.7,
35:53.0,
35:54.8,
35:55.0,
35:57.3,
35:57.4,
35:57.9,
35:58.2,
36:01.2,
36:02.7,
36:03.8,
36:03.9,
36:05.9,
36:07.4,
36:07.9,
36:08.4,
36:08.5,
36:10.5,
36:14.2,
36:14.8,
36:15.3,
36:16.8,36:51.2
36:17.9,
36:18.5,
36:18.7,
36:18.8,
36:20.1,
36:20.5,
36:20.7,
36:21.2,
36:22.0,
36:23.0,
36:23.7,
36:23.9,
36:23.9,
36:24.4,
36:25.4,
36:26.6,
36:28.3,
36:30.1,
36:30.2,
36:31.1,
36:31.3,
36:31.4,
36:31.5,
36:33.3,
36:34.7,
36:35.1,
36:35.4,
36:36.4,
36:37.2,
36:37.7,
36:38.5,
36:39.8,
36:41.7,
36:42.2,
36:42.2,
36:42.8,
36:44.1,
36:45.1,
36:45.4,
36:45.4,
36:47.7,
36:48.7,
36:49.0,
36:49.7,
36:50.2,
36:50.7,
36:51.6,
36:52.3,
36:52.5,
36:52.9,
36:54.2,
36:54.8,
36:55.6,
36:55.8,
36:57.5,
36:57.8,
36:59.5,
36:59.7,
37:00.3,
37:01.0,
37:01.2,
37:01.9,
37:02.7,
37:02.7,
37:03.7,
37:05.3,
37:05.7,
37:05.9,
37:06.1,
37:07.3,
37:07.3,
37:07.3,
37:07.5,
37:07.7,
37:11.4,
37:12.1,
37:12.7,
37:14.3,
37:14.9,
37:15.1,
37:15.9,
37:16.0,
37:16.3,
37:18.0,
37:18.1,
37:18.4,
37:18.6,
37:18.8,38:23.3
37:20.2,
37:21.0,
37:21.3,
37:21.9,
37:22.8,
37:24.0,
37:24.6,
37:24.7,37:53.4
37:25.6,
37:26.7,
37:30.7,40:37.1
37:34.3,
37:34.6,
37:35.0,
37:36.0,
37:36.5,
37:38.8,
37:40.7,
37:43.3,
37:46.2,
37:47.2,
37:47.6,
37:48.3,
37:49.8,
37:50.8,
37:51.3,
37:51.7,
37:52.2,38:28.3
37:52.5,
37:53.3,
37:55.0,
37:55.8,
37:55.8,
37:56.2,
37:59.7,
37:59.8,
38:00.0,
38:02.4,
38:02.8,
38:06.1,
38:08.5,
38:10.0,
38:12.1,
38:12.3,
38:12.5,
38:13.4,
38:13.8,
38:15.1,
38:15.4,
38:15.7,
38:15.8,
38:16.4,
38:19.2,
38:22.7,
38:23.0,
38:24.1,
38:28.1,
38:30.2,
38:30.5,
38:31.4,
38:33.2,
38:33.7,
38:34.4,
38:35.0,
38:35.2,
38:36.3,
38:36.5,
38:38.5,
38:39.3,
38:40.1,
38:42.1,
38:42.5,
38:43.1,
38:43.4,
38:43.6,
38:44.4,
38:46.4,
38:47.0,
38:49.7,
38:50.1,
38:50.4,
38:50.9,
38:52.6,
38:53.3,
38:54.6,
38:54.7,
38:55.3,
38:55.4,
38:56.1,
38:56.2,
38:56.7,
38:57.9,
38:58.1,
39:00.9,
39:02.0,
39:02.5,
39:03.6,
39:04.4,
39:05.4,
39:08.1,
39:08.9,
39:09.2,
39:09.7,
39:11.4,
39:13.7,
39:13.8,
39:13.8,
39:14.0,
39:15.9,
39:18.1,
39:19.7,
39:19.8,
39:20.6,
39:23.0,
39:23.2,
39:23.7,
39:25.6,
39:25.9,
39:26.8,
39:26.9,
39:27.1,
39:29.2,
39:29.4,
39:29.5,
39:30.5,
39:31.8,
39:31.9,
39:32.2,
39:33.1,
39:35.5,
39:37.4,
39:38.2,
39:38.3,
39:38.5,
39:39.0,
39:39.4,
39:41.9,
39:42.0,
39:42.4,39:56.3
39:43.6,
39:44.3,
39:45.7,
39:46.6,
39:46.8,
39:48.0,
39:48.0,
39:48.4,
39:50.4,
39:50.6,
39:53.1,
39:55.1,
39:55.4,
39:57.1,
39:57.2,
39:59.3,
40:01.7,
40:02.0,
40:02.4,
40:04.3,
40:05.3,
40:05.4,
40:06.2,
40:07.0,
40:07.1,
40:07.7,
40:08.3,
40:08.3,
40:09.1,
40:10.8,
40:11.1,
40:11.2,
40:11.2,
40:11.9,
40:12.6,
40:12.7,
40:13.0,
40:13.0,
40:13.3,
40:13.9,
40:15.4,40:26.5
40:15.4,
40:17.8,
40:18.9,
40:22.1,
40:24.0,
40:24.0,
40:25.2,
40:25.3,
40:25.4,
40:28.2,
40:29.0,
40:29.8,
40:30.0,
40:30.9,
40:31.0,
40:31.0,
40:31.0,
40:31.0,
40:31.1,
40:31.1,
40:31.2,
40:31.5,
40:32.4,
40:32.7,
40:35.8,
40:36.5,
40:36.6,
40:42.1,
40:42.1,
40:44.1,
40:44.5,
40:44.8,41:00.7
40:45.2,
40:46.3,
40:46.7,
40:46.7,
40:46.9,
40:48.0,
40:48.5,
40:49.5,
40:51.2,
40:51.7,
40:52.0,
40:53.0,
40:53.3,
40:54.3,41:03.4
40:57.5,
40:57.8,
40:59.2,
40:59.4,
40:59.7,
41:00.9,
41:02.4,
41:02.6,
41:03.1,
41:04.0,
41:05.5,
41:05.9,
41:08.6,
41:09.1,
41:11.0,
41:12.9,
41:13.8,
41:14.1,
41:14.3,
41:14.5,
41:15.8,
41:15.8,
41:16.9,
41:17.7,
41:17.7,
41:18.8,
41:19.8,
41:20.2,
41:20.4,
41:20.6,
41:23.9,
41:24.8,
41:24.9,
41:25.0,
41:25.8,
41:26.1,
41:26.3,
41:26.7,
41:26.9,
41:27.7,
41:27.9,
41:28.9,
41:29.0,
41:29.6,
41:32.8,
41:33.3,
41:33.3,
41:34.4,
41:42.1,
41:42.1,
41:42.9,
41:45.2,
41:46.8,
41:47.0,
41:47.2,
41:48.0,
41:51.6,
41:52.9,
41:53.4,
41:55.6,
41:58.1,
41:58.1,
41:58.5,
41:58.5,
42:00.1,
42:01.6,
42:02.7,
42:03.0,
42:05.4,
42:07.5,
42:07.6,
42:07.7,
42:08.2,
42:08.5,
42:09.4,
42:12.0,
42:13.6,
42:13.9,
42:14.1,
42:14.6,
42:15.3,
42:15.5,
42:20.0,
42:20.1,
42:20.2,
42:21.0,42:25.8
42:21.1,
42:21.1,
42:21.8,
42:21.8,
42:26.3,
42:26.8,42:43.1
42:28.5,
42:28.9,
42:29.4,
42:29.6,
42:30.0,
42:30.7,
42:31.3,
42:31.8,
42:33.7,
42:34.2,
42:34.3,
42:35.1,
42:35.5,
42:36.5,
42:36.6,
42:39.1,
42:40.2,
42:41.1,
42:41.8,
42:44.0,
42:44.2,42:56.8
42:48.3,
42:48.5,
42:48.5,
42:48.6,
42:49.3,
42:49.6,
42:49.8,
42:50.7,
42:51.1,
42:51.6,
42:51.9,
42:52.3,
42:52.5,
42:52.9,
42:53.4,
42:53.4,
42:54.3,
42:55.5,
42:56.3,
42:56.6,
42:57.3,
42:58.1,
42:58.1,
42:58.8,
43:00.6,
43:02.5,
43:04.4,
43:05.0,
43:05.6,
43:07.7,
43:08.0,43:14.5
43:09.3,
43:13.5,
43:13.6,
43:14.0,
43:14.1,
43:15.6,
43:16.1,
43:16.9,43:35.3
43:17.9,
43:18.0,
43:19.5,
43:20.5,
43:20.9,
43:22.2,
43:22.2,
43:24.2,
43:24.6,
43:25.6,
43:25.8,
43:27.3,
43:27.7,
43:28.9,
43:29.0,
43:29.2,
43:29.5,
43:29.9,
43:32.3,
43:32.7,
43:33.8,
43:35.1,
43:38.5,
43:40.2,
43:40.2,
43:40.2,
43:42.4,
43:43.6,
43:43.9,
43:45.1,
43:45.6,
43:45.9,
43:48.7,
43:51.1,
43:51.4,
43:52.1,
43:52.8,
43:53.7,
43:55.7,
43:56.0,
43:56.6,
43:57.0,
43:59.3,
44:00.5,
44:03.3,
44:03.3,
44:03.4,
44:04.9,
44:05.1,
44:05.4,
44:06.4,
44:07.5,
44:08.5,
44:09.8,
44:10.8,
44:11.3,
44:13.1,
44:13.5,
44:15.5,
44:18.2,
44:18.6,
44:19.5,
44:21.9,
44:22.0,
44:22.6,
44:23.4,
44:24.5,
44:24.7,
44:25.2,
44:25.4,
44:26.2,
44:28.0,
44:30.8,
44:31.2,
44:31.3,
44:31.4,
44:32.8,
44:33.7,
44:33.9,
44:34.0,
44:34.3,
44:34.9,
44:35.3,
44:36.2,
44:36.4,
44:37.1,
44:39.8,44:48.2
44:39.9,
44:39.9,44:48.8
44:40.3,
44:40.4,
44:41.0,
44:41.3,
44:41.7,
44:41.8,
44:42.7,
44:43.3,
44:43.3,
44:45.9,
44:48.6,
44:48.6,
44:48.7,
44:49.1,
44:50.2,
44:51.3,
44:51.4,
44:51.5,
44:51.7,
44:52.3,
44:56.5,
44:58.2,
44:59.7,
44:59.7,
45:01.9,
45:02.2,
45:04.3,
45:04.4,
45:04.7,
45:04.9,
45:05.4,
45:07.6,
45:07.9,
45:11.9,
45:12.2,
45:14.2,
45:14.3,
45:14.3,
45:16.3,
45:16.4,
45:16.5,
45:16.9,
45:17.6,
45:17.6,
45:17.6,
45:17.7,
45:18.3,
45:19.0,
45:19.9,
45:20.0,
45:20.7,
45:22.3,
45:23.9,
45:24.7,
45:26.9,
45:27.1,
45:27.3,
45:28.5,
45:29.3,
45:30.0,
45:30.2,
45:30.8,
45:30.8,
45:31.1,
45:33.6,
45:35.0,
45:35.4,
45:35.6,
45:36.0,
45:40.2,
45:40.4,
45:40.8,
45:41.2,
45:43.0,
45:43.6,
45:44.1,
45:44.1,
45:44.4,
45:44.4,
45:45.1,
45:45.4,
45:45.8,
45:46.7,
45:47.1,
45:47.3,
45:48.1,
45:53.2,
45:53.9,46:04.5
45:54.4,
45:55.2,
45:55.2,
45:55.6,
45:57.0,
45:59.2,
45:59.3,
45:59.5,
46:00.6,
46:00.8,
46:01.9,
46:01.9,
46:03.1,
46:03.8,
46:04.4,
46:04.5,
46:04.6,
46:05.5,
46:05.7,
46:07.1,
46:08.5,
46:09.2,
46:11.6,
46:13.8,
46:14.8,
46:14.9,
46:15.4,
46:15.7,
46:16.1,
46:16.1,
46:16.7,
46:18.2,
46:18.8,
46:18.9,
46:18.9,
46:19.4,47:14.9
46:19.5,
46:19.8,
46:20.4,
46:20.4,
46:22.1,
46:23.2,
46:23.7,
46:25.8,
46:27.3,
46:27.4,
46:27.5,
46:27.6,
46:28.5,
46:29.5,
46:29.9,
46:30.6,
46:31.7,
46:32.3,
46:32.6,
46:33.0,
46:33.0,
46:34.6,
46:34.7,
46:34.8,
46:35.1,
46:35.3,
46:37.0,
46:38.7,
46:39.2,
46:39.3,
46:39.3,
46:39.8,
46:41.3,
46:41.6,
46:42.1,
46:42.7,
46:43.2,
46:45.3,
46:45.6,
46:46.4,
46:46.7,
46:47.4,
46:48.4,
46:48.5,
46:51.1,
46:51.1,
46:51.5,
46:53.0,
46:54.7,
46:56.1,
46:57.7,
46:58.8,
46:59.2,
46:59.3,
47:00.0,
47:00.9,
47:01.4,
47:01.8,
47:03.0,
47:04.3,
47:04.5,
47:05.0,
47:05.1,
47:05.3,
47:05.8,
47:07.0,
47:08.3,
47:08.7,
47:09.0,
47:09.2,
47:09.4,
47:09.5,
47:16.9,
47:17.7,
47:18.0,
47:18.4,
47:18.6,
47:18.7,
47:18.9,
47:19.6,
47:19.7,
47:20.3,
47:20.5,
47:21.1,
47:21.4,
47:23.1,
47:24.7,
47:26.4,
47:26.5,
47:26.5,
47:27.1,
47:28.5,47:35.4
47:28.6,
47:30.4,
47:30.8,
47:31.0,
47:31.5,
47:32.3,
47:33.8,
47:33.8,48:27.6
47:34.3,
47:34.4,
47:35.8,
47:37.1,
47:37.1,
47:37.6,
47:38.4,
47:40.9,
47:41.3,
47:41.3,
47:42.2,
47:43.4,
47:44.0,
47:44.3,
47:44.8,
47:46.6,
47:46.7,
47:51.6,
47:54.9,
47:55.7,
47:58.3,
47:58.5,
48:00.8,
48:01.8,
48:01.8,
48:01.8,
48:03.0,
48:03.4,
48:03.5,
48:03.6,
48:06.8,
48:07.0,
48:07.3,
48:07.8,
48:07.9,
48:07.9,
48:07.9,
48:07.9,
48:10.2,
48:10.3,
48:10.8,
48:12.3,
48:14.8,
48:15.7,
48:16.1,
48:16.4,
48:17.2,
48:17.8,
48:17.9,
48:19.0,
48:19.1,
48:20.4,
48:20.4,
48:22.1,
48:23.2,
48:25.4,
48:25.7,
48:25.9,
48:27.9,
48:28.5,
48:30.1,
48:31.5,
48:31.6,
48:32.3,
48:32.5,
48:34.3,
48:34.6,
48:35.0,
48:35.7,
48:37.0,
48:37.4,
48:39.3,
48:42.5,
48:42.9,
48:44.1,
48:44.7,
48:44.8,
48:48.1,
48:51.1,
48:51.4,50:44.5
48:52.9,
48:53.1,
48:54.0,
48:54.2,
48:56.6,
48:58.2,
48:59.1,
48:59.9,
49:02.1,
49:02.7,
49:05.5,
49:06.4,
49:07.3,
49:09.4,
49:11.1,
49:11.3,
49:11.4,
49:12.4,
49:13.3,
49:14.4,
49:14.6,
49:15.1,
49:15.2,
49:16.6,
49:18.0,
49:20.5,
49:20.5,
49:21.9,
49:22.0,
49:23.6,
49:24.4,
49:24.7,
49:26.5,
49:27.2,
49:27.5,
49:28.8,
49:30.3,
49:30.5,
49:31.4,
49:34.0,
49:34.8,
49:35.5,
49:36.4,50:04.0
49:38.4,
49:38.6,
49:40.7,
49:41.9,
49:42.4,
49:46.3,
49:46.4,
49:46.5,
49:46.9,
49:47.1,
49:47.3,
49:48.6,
49:48.7,51:24.4
49:49.2,
49:50.2,
49:50.5,
49:51.1,
49:51.7,
49:52.1,
49:52.6,
49:53.8,
49:54.1,
49:54.7,
49:54.7,
49:55.2,49:56.0
49:55.2,
49:55.4,
49:55.8,
49:58.2,
49:58.4,
49:58.7,
49:58.8,
49:59.1,
50:00.0,
50:01.8,
50:02.4,
50:02.6,
50:04.6,
50:05.5,
50:05.9,
50:08.5,
50:09.0,
50:11.1,
50:11.5,50:52.4
50:11.7,
50:13.2,
50:13.5,
50:14.0,
50:14.4,
50:14.8,
50:15.6,
50:16.3,
50:16.4,
50:16.4,
50:16.6,
50:16.6,
50:16.6,
50:17.7,
50:18.2,
50:18.7,
50:19.4,
50:21.2,
50:21.7,
50:22.5,
50:23.0,
50:23.3,
50:23.4,
50:23.7,50:31.2
50:24.8,
50:26.3,
50:26.3,
50:26.4,
50:26.5,
50:26.5,
50:29.1,
50:29.8,
50:32.0,
50:32.1,50:52.0
50:32.3,
50:32.5,
50:33.1,
50:34.2,51:03.2
50:36.2,
50:36.3,
50:36.4,
50:37.5,
50:37.7,
50:39.6,
50:40.0,
50:40.1,
50:40.2,
50:40.4,
50:41.6,
50:43.5,
50:44.2,
50:45.0,
50:45.4,
50:45.7,
50:46.4,
50:46.4,
50:47.1,
50:48.0,
50:49.0,
50:49.0,
50:49.1,
50:50.9,51:04.3
50:52.5,
50:54.0,
50:54.3,
50:55.3,
50:55.8,
50:56.8,
50:57.2,
50:57.3,
50:57.5,
50:58.3,
50:59.0,
50:59.1,
50:59.4,
51:01.6,
51:06.0,
51:07.3,
51:07.3,
51:07.3,
51:07.4,
51:07.6,
51:07.7,
51:07.9,
51:08.3,
51:08.9,
51:10.7,
51:12.0,
51:13.0,
51:13.1,
51:13.3,
51:14.8,51:34.7
51:15.8,
51:15.8,
51:16.5,
51:18.9,
51:21.0,
51:21.6,
51:22.2,
51:22.5,
51:25.2,
51:25.5,51:29.1
51:26.2,
51:27.4,
51:31.0,
51:33.7,
51:34.7,
51:34.9,
51:35.7,
51:37.3,
51:37.6,
51:41.0,
51:41.5,
51:42.4,
51:44.9,
51:45.7,
51:47.2,
51:49.2,
51:50.7,
51:50.8,
51:50.9,
51:51.3,
51:52.2,
51:53.0,
51:54.0,
51:56.3,
51:57.0,
51:57.2,
51:58.0,
51:59.1,
52:00.0,
52:02.0,
52:03.6,
52:04.7,
52:07.4,
52:07.6,
52:09.2,
52:09.4,
52:09.7,
52:10.1,
52:10.4,
52:11.2,
52:12.1,
52:12.5,
52:13.8,
52:13.8,
52:14.7,
52:15.2,
52:16.9,
52:17.9,
52:18.4,
52:19.6,
52:19.7,
52:21.9,
52:22.4,
52:24.5,
52:24.6,
52:25.3,
52:25.6,
52:26.8,
52:27.1,
52:30.3,
52:30.8,
52:31.3,
52:31.6,
52:32.8,
52:33.1,
52:33.3,
52:34.6,
52:34.7,
52:34.7,
52:35.2,
52:36.0,
52:37.3,
52:39.0,
52:39.8,
52:40.3,
52:41.8,
52:42.3,
52:42.7,
52:42.9,
52:43.5,
52:43.5,53:13.5
52:43.9,
52:46.3,
52:47.6,
52:48.4,
52:49.8,
52:50.9,
52:51.2,
52:51.4,
52:53.4,
52:54.4,
52:54.7,
52:54.9,
52:55.9,
52:56.6,
52:57.2,
52:57.6,
52:58.0,
52:58.9,
52:59.8,
53:02.7,
53:03.9,
53:04.6,
53:06.8,
53:06.9,
53:07.4,
53:08.5,
53:09.6,
53:10.6,
53:12.7,
53:14.3,
53:14.7,
53:16.2,
53:17.4,
53:17.9,
53:18.1,
53:18.4,
53:18.4,
53:18.6,
53:18.8,
53:19.1,
53:20.7,
53:23.4,53:57.5
53:24.9,
53:25.0,
53:25.7,
53:26.0,
53:26.9,
53:27.2,
53:27.2,54:14.9
53:28.9,53:58.4
53:29.5,
53:30.0,
53:30.3,
53:30.4,
53:33.0,
53:33.2,
53:33.5,
53:35.3,
53:37.0,
53:37.8,
53:39.2,
53:40.3,
53:40.8,
53:41.5,
53:41.7,
53:43.0,
53:43.8,
53:44.5,
53:47.6,
53:47.9,
53:49.4,
53:49.6,
53:51.1,
53:52.6,
53:53.4,
53:54.2,
53:54.9,
53:54.9,
53:56.3,
53:56.6,
53:56.7,
53:57.6,
53:59.8,
53:59.9,
54:00.2,
54:00.4,
54:00.7,
54:01.5,
54:02.0,
54:02.7,
54:02.8,
54:03.5,
54:05.5,
54:07.3,
54:07.5,
54:09.3,
54:09.9,
54:10.3,
54:12.1,
54:12.6,
54:12.9,
54:19.4,
54:19.8,
54:21.3,
54:23.3,
54:23.7,
54:23.7,
54:23.9,
54:25.0,
54:25.1,
54:30.1,
54:30.4,
54:32.2,
54:32.3,
54:32.6,
54:33.9,
54:35.3,
54:36.2,
54:37.3,
54:38.0,
54:38.1,
54:39.1,
54:40.3,
54:42.4,
54:42.5,
54:43.2,
54:43.7,
54:44.6,
54:46.7,
54:48.4,
54:48.6,
54:49.1,
54:49.5,
54:49.7,
54:49.8,
54:50.9,55:02.2
54:51.0,
54:52.1,
54:52.6,
54:54.2,
54:54.9,
54:54.9,
54:55.0,
54:55.4,
54:56.6,
54:57.0,
54:57.2,
54:58.7,
54:59.5,
55:01.5,55:47.9
55:01.8,
55:02.2,
55:03.3,
55:04.0,
55:04.4,
55:04.6,
55:05.3,
55:06.2,55:20.5
55:09.6,
55:10.3,
55:11.7,
55:13.1,
55:15.3,
55:15.8,
55:17.5,
55:17.6,55:48.0
55:17.9,
55:19.7,
55:20.2,
55:21.8,
55:21.9,
55:23.0,
55:23.0,
55:24.9,
55:25.8,
55:25.9,
55:27.4,57:36.9
55:27.6,
55:28.4,
55:31.5,
55:31.7,
